spread,REB_away,AST_away,FG_PCT_away,MONTH,VISITOR_injuries_severity,data_source,AST_home,VISITOR_injuries_active,HOME_injury_impact,VISITOR_TEAM_ID,GAME_DATE_EST,HOME_TEAM_WINS,FT_PCT_home,GAME_ID,VISITOR_injury_impact,moneyline_home,PTS_away,HOME_star_injuries,total,is_real_vegas_line,HOME_injuries_severity,FG3_PCT_home,HOME_days_since_injury,moneyline_away,FG3_PCT_away,HOME_injuries_recent_7d,SEASON,VISITOR_star_injuries,HOME_injuries_active,VISITOR_injuries_major,HOME_TEAM_ID,VISITOR_injuries_recent_7d,PTS_home,HOME_injuries_major,REB_home,FT_PCT_away,FG_PCT_home,VISITOR_days_since_injury,TARGET,home_ml,HOME_AWAY_STREAK_x_x,HOME_AWAY_STREAK_y_x,HOME_AWAY_STREAK_x_y,HOME_AWAY_STREAK_y_y
0.0,45,26,0.447,1,0.0,synthetic,27,0.0,0.0,1610612760,2007-01-09 00:00:00+00:00,1,0.684,-62,0.0,0.0,102,0.0,0.0,False,0.0,0.5,0.0,0.0,0.294,0.0,2006,0.0,0.0,0.0,1610612756,0.0,113,0.0,42,0.765,0.575,0.0,,,1,5,1,5
0.0,44,20,0.447,1,0.0,synthetic,23,0.0,0.0,1610612739,2007-01-09 00:00:00+00:00,0,0.788,-61,0.0,0.0,108,0.0,0.0,False,0.0,0.333,0.0,0.0,0.381,0.0,2006,0.0,0.0,0.0,1610612758,0.0,98,0.0,38,0.8,0.478,0.0,,,4,1,4,1
0.0,39,22,0.422,1,0.0,synthetic,22,0.0,0.0,1610612747,2007-01-09 00:00:00+00:00,1,0.735,-65,0.0,0.0,118,0.0,0.0,False,0.0,0.3,0.0,0.0,0.355,0.0,2006,0.0,0.0,0.0,1610612763,0.0,128,0.0,50,0.912,0.494,0.0,,,3,-1,3,-1
0.0,35,25,0.429,1,0.0,synthetic,27,0.0,0.0,1610612761,2007-01-09 00:00:00+00:00,1,0.722,-66,0.0,0.0,86,0.0,0.0,False,0.0,0.471,0.0,0.0,0.35,0.0,2006,0.0,0.0,0.0,1610612751,0.0,101,0.0,45,0.826,0.5,0.0,,,-1,3,-1,3
0.0,33,14,0.529,1,0.0,synthetic,21,0.0,0.0,1610612742,2007-01-09 00:00:00+00:00,0,0.825,-63,0.0,0.0,108,0.0,0.0,False,0.0,0.364,0.0,0.0,0.385,0.0,2006,0.0,0.0,0.0,1610612762,0.0,105,0.0,28,0.829,0.507,0.0,,,-1,-2,-1,-2
0.0,44,18,0.471,1,0.0,synthetic,17,0.0,0.0,1610612766,2007-01-10 00:00:00+00:00,0,0.786,-56,0.0,0.0,103,0.0,0.0,False,0.0,0.429,0.0,0.0,0.333,0.0,2006,0.0,0.0,0.0,1610612765,0.0,96,0.0,33,0.842,0.415,0.0,,,2,-1,2,-1
0.0,41,20,0.523,1,0.0,synthetic,18,0.0,0.0,1610612740,2007-01-10 00:00:00+00:00,0,0.824,-59,0.0,0.0,96,0.0,0.0,False,0.0,0.273,0.0,0.0,0.563,0.0,2006,0.0,0.0,0.0,1610612737,0.0,77,0.0,43,0.731,0.333,0.0,,,-1,4,-1,4
0.0,37,12,0.394,1,0.0,synthetic,23,0.0,0.0,1610612757,2007-01-10 00:00:00+00:00,1,0.95,-52,0.0,0.0,74,0.0,0.0,False,0.0,0.625,0.0,0.0,0.091,0.0,2006,0.0,0.0,0.0,1610612742,0.0,99,0.0,40,0.75,0.515,0.0,,,3,-2,3,-2
0.0,52,20,0.405,1,0.0,synthetic,20,0.0,0.0,1610612753,2007-01-10 00:00:00+00:00,0,0.556,-49,0.0,0.0,91,0.0,0.0,False,0.0,0.294,0.0,0.0,0.429,0.0,2006,0.0,0.0,0.0,1610612744,0.0,76,0.0,45,0.515,0.368,0.0,,,-1,4,-1,4
0.0,35,19,0.443,1,0.0,synthetic,23,0.0,0.0,1610612755,2007-01-10 00:00:00+00:00,1,0.744,-57,0.0,0.0,99,0.0,0.0,False,0.0,0.474,0.0,0.0,0.286,0.0,2006,0.0,0.0,0.0,1610612752,0.0,106,0.0,38,0.895,0.531,0.0,,,-1,1,-1,1
0.0,43,23,0.434,1,0.0,synthetic,17,0.0,0.0,1610612754,2007-01-10 00:00:00+00:00,0,0.758,-58,0.0,0.0,97,0.0,0.0,False,0.0,0.091,0.0,0.0,0.353,0.0,2006,0.0,0.0,0.0,1610612738,0.0,84,0.0,40,0.826,0.414,0.0,,,1,1,1,1
0.0,46,23,0.482,1,0.0,synthetic,15,0.0,0.0,1610612759,2007-01-10 00:00:00+00:00,0,0.733,-51,0.0,0.0,92,0.0,0.0,False,0.0,0.222,0.0,0.0,0.2,0.0,2006,0.0,0.0,0.0,1610612743,0.0,83,0.0,41,0.429,0.455,0.0,,,1,1,1,1
0.0,40,24,0.421,1,0.0,synthetic,20,0.0,0.0,1610612741,2007-01-10 00:00:00+00:00,1,0.848,-60,0.0,0.0,103,0.0,0.0,False,0.0,0.5,0.0,0.0,0.481,0.0,2006,0.0,0.0,0.0,1610612764,0.0,113,0.0,40,0.963,0.442,0.0,,,-1,2,-1,2
0.0,34,23,0.438,1,0.0,synthetic,19,0.0,0.0,1610612761,2007-01-10 00:00:00+00:00,0,0.647,-55,0.0,0.0,90,0.0,0.0,False,0.0,0.125,0.0,0.0,0.412,0.0,2006,0.0,0.0,0.0,1610612749,0.0,77,0.0,45,0.95,0.421,0.0,,,-1,-1,-1,-1
0.0,40,22,0.461,1,0.0,synthetic,29,0.0,0.0,1610612746,2007-01-10 00:00:00+00:00,0,0.667,-54,0.0,0.0,92,0.0,0.0,False,0.0,0.294,0.0,0.0,0.429,0.0,2006,0.0,0.0,0.0,1610612750,0.0,91,0.0,40,0.864,0.457,0.0,,,3,-5,3,-5
0.0,36,28,0.527,1,0.0,synthetic,27,0.0,0.0,1610612748,2007-01-10 00:00:00+00:00,0,0.8,-50,0.0,0.0,107,0.0,0.0,False,0.0,0.313,0.0,0.0,0.462,0.0,2006,0.0,0.0,0.0,1610612760,0.0,103,0.0,41,0.767,0.477,0.0,,,-2,2,-2,2
0.0,43,14,0.342,1,0.0,synthetic,25,0.0,0.0,1610612747,2007-01-10 00:00:00+00:00,1,0.6,-53,0.0,0.0,77,0.0,0.0,False,0.0,0.333,0.0,0.0,0.167,0.0,2006,0.0,0.0,0.0,1610612745,0.0,102,0.0,56,0.88,0.442,0.0,,,-1,2,-1,2
0.0,46,12,0.379,1,0.0,synthetic,36,0.0,0.0,1610612739,2007-01-11 00:00:00+00:00,1,0.81,-47,0.0,0.0,90,0.0,0.0,False,0.0,0.316,0.0,0.0,0.321,0.0,2006,0.0,0.0,0.0,1610612756,0.0,109,0.0,50,0.563,0.483,0.0,,,3,-1,3,-1
0.0,51,19,0.377,1,0.0,synthetic,17,0.0,0.0,1610612751,2007-01-11 00:00:00+00:00,0,0.889,-48,0.0,0.0,86,0.0,0.0,False,0.0,0.333,0.0,0.0,0.263,0.0,2006,0.0,0.0,0.0,1610612741,0.0,83,0.0,41,0.676,0.377,0.0,,,-1,4,-1,4
0.0,41,24,0.427,1,0.0,synthetic,17,0.0,0.0,1610612745,2007-01-12 00:00:00+00:00,0,0.765,-38,0.0,0.0,90,0.0,0.0,False,0.0,0.321,0.0,0.0,0.4,0.0,2006,0.0,0.0,0.0,1610612743,0.0,86,0.0,51,0.571,0.348,0.0,,,3,-1,3,-1
0.0,45,23,0.477,1,0.0,synthetic,28,0.0,0.0,1610612749,2007-01-12 00:00:00+00:00,1,0.833,-46,0.0,0.0,97,0.0,0.0,False,0.0,0.467,0.0,0.0,0.25,0.0,2006,0.0,0.0,0.0,1610612755,0.0,110,0.0,36,0.75,0.494,0.0,,,-1,1,-1,1
0.0,38,21,0.432,1,0.0,synthetic,26,0.0,0.0,1610612765,2007-01-12 00:00:00+00:00,1,0.727,-42,0.0,0.0,93,0.0,0.0,False,0.0,0.474,0.0,0.0,0.385,0.0,2006,0.0,0.0,0.0,1610612737,0.0,99,0.0,42,0.783,0.5,0.0,,,-1,1,-1,1
0.0,56,36,0.529,1,0.0,synthetic,22,0.0,0.0,1610612748,2007-01-12 00:00:00+00:00,0,0.545,-36,0.0,0.0,118,0.0,0.0,False,0.0,0.273,0.0,0.0,0.433,0.0,2006,0.0,0.0,0.0,1610612744,0.0,96,0.0,40,0.789,0.419,0.0,,,-3,-3,-3,-3
0.0,29,30,0.593,1,0.0,synthetic,22,0.0,0.0,1610612766,2007-01-12 00:00:00+00:00,0,0.719,-43,0.0,0.0,126,0.0,0.0,False,0.0,0.5,0.0,0.0,0.556,0.0,2006,0.0,0.0,0.0,1610612752,0.0,110,0.0,44,0.741,0.471,0.0,,,1,-2,1,-2
0.0,42,26,0.494,1,0.0,synthetic,24,0.0,0.0,1610612762,2007-01-12 00:00:00+00:00,1,0.902,-35,0.0,0.0,114,0.0,0.0,False,0.0,0.474,0.0,0.0,0.167,0.0,2006,0.0,0.0,0.0,1610612760,0.0,122,0.0,42,0.757,0.447,0.0,,,1,1,1,1
0.0,31,18,0.468,1,0.0,synthetic,23,0.0,0.0,1610612764,2007-01-12 00:00:00+00:00,1,0.857,-40,0.0,0.0,97,0.0,0.0,False,0.0,0.5,0.0,0.0,0.318,0.0,2006,0.0,0.0,0.0,1610612740,0.0,104,0.0,37,0.889,0.545,0.0,,,-1,-2,-1,-2
0.0,38,27,0.507,1,0.0,synthetic,26,0.0,0.0,1610612753,2007-01-12 00:00:00+00:00,1,0.743,-37,0.0,0.0,106,0.0,0.0,False,0.0,0.389,0.0,0.0,0.417,0.0,2006,0.0,0.0,0.0,1610612747,0.0,109,0.0,41,0.641,0.494,0.0,,,-2,3,-2,3
0.0,47,16,0.42,1,0.0,synthetic,20,0.0,0.0,1610612742,2007-01-12 00:00:00+00:00,0,0.783,-45,0.0,0.0,115,0.0,0.0,False,0.0,0.455,0.0,0.0,0.3,0.0,2006,0.0,0.0,0.0,1610612754,0.0,113,0.0,48,0.778,0.439,0.0,,,-1,1,-1,1
0.0,41,23,0.519,1,0.0,synthetic,28,0.0,0.0,1610612750,2007-01-12 00:00:00+00:00,0,0.839,-41,0.0,0.0,116,0.0,0.0,False,0.0,0.364,0.0,0.0,0.6,0.0,2006,0.0,0.0,0.0,1610612763,0.0,110,0.0,32,0.963,0.513,0.0,,,4,4,4,4
0.0,35,20,0.485,1,0.0,synthetic,23,0.0,0.0,1610612758,2007-01-12 00:00:00+00:00,1,0.565,-39,0.0,0.0,87,0.0,0.0,False,0.0,0.353,0.0,0.0,0.5,0.0,2006,0.0,0.0,0.0,1610612757,0.0,95,0.0,38,0.64,0.494,0.0,,,1,-1,1,-1
0.0,37,19,0.451,1,0.0,synthetic,18,0.0,0.0,1610612761,2007-01-12 00:00:00+00:00,0,0.667,-44,0.0,0.0,95,0.0,0.0,False,0.0,0.333,0.0,0.0,0.455,0.0,2006,0.0,0.0,0.0,1610612738,0.0,86,0.0,44,0.813,0.403,0.0,,,1,-2,1,-2
0.0,30,26,0.488,1,0.0,synthetic,21,0.0,0.0,1610612751,2007-01-13 00:00:00+00:00,1,0.914,-31,0.0,0.0,98,0.0,0.0,False,0.0,0.375,0.0,0.0,0.438,0.0,2006,0.0,0.0,0.0,1610612750,0.0,109,0.0,36,0.786,0.569,0.0,,,-1,-1,-1,-1
0.0,38,19,0.5,1,0.0,synthetic,23,0.0,0.0,1610612739,2007-01-13 00:00:00+00:00,0,0.821,-25,0.0,0.0,104,0.0,0.0,False,0.0,0.429,0.0,0.0,0.3,0.0,2006,0.0,0.0,0.0,1610612746,0.0,92,0.0,37,0.697,0.465,0.0,,,1,-2,1,-2
0.0,47,14,0.358,1,0.0,synthetic,17,0.0,0.0,1610612738,2007-01-13 00:00:00+00:00,1,0.654,-33,0.0,0.0,73,0.0,0.0,False,0.0,0.375,0.0,0.0,0.25,0.0,2006,0.0,0.0,0.0,1610612765,0.0,81,0.0,47,0.857,0.341,0.0,,,-1,3,-1,3
0.0,46,12,0.397,1,0.0,synthetic,19,0.0,0.0,1610612755,2007-01-13 00:00:00+00:00,1,0.864,-34,0.0,0.0,83,0.0,0.0,False,0.0,0.444,0.0,0.0,0.286,0.0,2006,0.0,0.0,0.0,1610612766,0.0,89,0.0,40,0.697,0.383,0.0,,,-1,1,-1,1
0.0,40,26,0.443,1,0.0,synthetic,21,0.0,0.0,1610612745,2007-01-13 00:00:00+00:00,0,0.78,-26,0.0,0.0,115,0.0,0.0,False,0.0,0.294,0.0,0.0,0.387,0.0,2006,0.0,0.0,0.0,1610612758,0.0,111,0.0,41,0.893,0.507,0.0,,,1,-1,1,-1
0.0,37,14,0.304,1,0.0,synthetic,35,0.0,0.0,1610612763,2007-01-13 00:00:00+00:00,1,0.789,-30,0.0,0.0,66,0.0,0.0,False,0.0,0.533,0.0,0.0,0.143,0.0,2006,0.0,0.0,0.0,1610612741,0.0,111,0.0,59,0.622,0.484,0.0,,,1,2,1,2
0.0,44,8,0.31,1,0.0,synthetic,22,0.0,0.0,1610612764,2007-01-13 00:00:00+00:00,1,0.818,-32,0.0,0.0,80,0.0,0.0,False,0.0,0.294,0.0,0.0,0.231,0.0,2006,0.0,0.0,0.0,1610612759,0.0,93,0.0,53,0.697,0.443,0.0,,,-1,-1,-1,-1
0.0,28,19,0.508,1,0.0,synthetic,21,0.0,0.0,1610612748,2007-01-13 00:00:00+00:00,0,0.685,-28,0.0,0.0,119,0.0,0.0,False,0.0,0.375,0.0,0.0,0.565,0.0,2006,0.0,0.0,0.0,1610612762,0.0,110,0.0,32,0.933,0.522,0.0,,,-1,-1,-1,-1
0.0,38,15,0.463,1,0.0,synthetic,26,0.0,0.0,1610612753,2007-01-13 00:00:00+00:00,1,0.75,-27,0.0,0.0,101,0.0,0.0,False,0.0,0.36,0.0,0.0,0.529,0.0,2006,0.0,0.0,0.0,1610612756,0.0,107,0.0,43,0.8,0.531,0.0,,,-2,-2,-2,-2
0.0,41,20,0.402,1,0.0,synthetic,19,0.0,0.0,1610612742,2007-01-14 00:00:00+00:00,0,0.875,-24,0.0,0.0,97,0.0,0.0,False,0.0,0.538,0.0,0.0,0.435,0.0,2006,0.0,0.0,0.0,1610612761,0.0,96,0.0,34,0.895,0.486,0.0,,,1,-2,1,-2
0.0,41,22,0.494,1,0.0,synthetic,22,0.0,0.0,1610612743,2007-01-14 00:00:00+00:00,0,0.667,-23,0.0,0.0,109,0.0,0.0,False,0.0,0.391,0.0,0.0,0.5,0.0,2006,0.0,0.0,0.0,1610612757,0.0,93,0.0,35,0.885,0.432,0.0,,,1,4,1,4
0.0,48,19,0.446,1,0.0,synthetic,26,0.0,0.0,1610612750,2007-01-15 00:00:00+00:00,0,0.786,-15,0.0,0.0,94,0.0,0.0,False,0.0,0.214,0.0,0.0,0.625,0.0,2006,0.0,0.0,0.0,1610612765,0.0,90,0.0,37,0.833,0.427,0.0,,,1,1,1,1
0.0,55,27,0.424,1,0.0,synthetic,24,0.0,0.0,1610612746,2007-01-15 00:00:00+00:00,1,0.676,-14,0.0,0.0,93,0.0,0.0,False,0.0,0.238,0.0,0.0,0.222,0.0,2006,0.0,0.0,0.0,1610612744,0.0,108,0.0,54,0.619,0.424,0.0,,,2,1,2,1
0.0,46,26,0.453,1,0.0,synthetic,18,0.0,0.0,1610612762,2007-01-15 00:00:00+00:00,1,0.925,-21,0.0,0.0,111,0.0,0.0,False,0.0,0.474,0.0,0.0,0.316,0.0,2006,0.0,0.0,0.0,1610612764,0.0,114,0.0,39,0.871,0.453,0.0,,,-2,-1,-2,-1
0.0,35,17,0.462,1,0.0,synthetic,24,0.0,0.0,1610612758,2007-01-15 00:00:00+00:00,1,0.774,-22,0.0,0.0,97,0.0,0.0,False,0.0,0.316,0.0,0.0,0.3,0.0,2006,0.0,0.0,0.0,1610612752,0.0,102,0.0,44,0.679,0.48,0.0,,,1,1,1,1
0.0,46,32,0.494,1,0.0,synthetic,34,0.0,0.0,1610612748,2007-01-15 00:00:00+00:00,1,0.7,-12,0.0,0.0,118,0.0,0.0,False,0.0,0.56,0.0,0.0,0.346,0.0,2006,0.0,0.0,0.0,1610612747,0.0,124,0.0,45,0.742,0.485,0.0,,,5,-5,5,-5
0.0,44,21,0.469,1,0.0,synthetic,20,0.0,0.0,1610612749,2007-01-15 00:00:00+00:00,0,0.786,-20,0.0,0.0,99,0.0,0.0,False,0.0,0.238,0.0,0.0,0.353,0.0,2006,0.0,0.0,0.0,1610612766,0.0,91,0.0,46,0.68,0.395,0.0,,,1,-1,1,-1
0.0,38,23,0.542,1,0.0,synthetic,23,0.0,0.0,1610612761,2007-01-15 00:00:00+00:00,0,0.722,-19,0.0,0.0,104,0.0,0.0,False,0.0,0.333,0.0,0.0,0.35,0.0,2006,0.0,0.0,0.0,1610612755,0.0,86,0.0,34,0.792,0.473,0.0,,,-1,1,-1,1
0.0,38,16,0.453,1,0.0,synthetic,23,0.0,0.0,1610612738,2007-01-15 00:00:00+00:00,1,0.76,-18,0.0,0.0,96,0.0,0.0,False,0.0,0.273,0.0,0.0,0.529,0.0,2006,0.0,0.0,0.0,1610612737,0.0,100,0.0,39,0.826,0.494,0.0,,,2,3,2,3
0.0,44,22,0.403,1,0.0,synthetic,29,0.0,0.0,1610612754,2007-01-15 00:00:00+00:00,1,0.591,-16,0.0,0.0,95,0.0,0.0,False,0.0,0.522,0.0,0.0,0.318,0.0,2006,0.0,0.0,0.0,1610612751,0.0,105,0.0,41,0.722,0.476,0.0,,,-2,1,-2,1
0.0,43,18,0.395,1,0.0,synthetic,18,0.0,0.0,1610612759,2007-01-15 00:00:00+00:00,1,0.75,-17,0.0,0.0,87,0.0,0.0,False,0.0,0.313,0.0,0.0,0.261,0.0,2006,0.0,0.0,0.0,1610612741,0.0,99,0.0,45,0.684,0.494,0.0,,,-3,1,-3,1
0.0,38,36,0.556,1,0.0,synthetic,29,0.0,0.0,1610612756,2007-01-15 00:00:00+00:00,0,0.882,-13,0.0,0.0,137,0.0,0.0,False,0.0,0.375,0.0,0.0,0.412,0.0,2006,0.0,0.0,0.0,1610612763,0.0,122,0.0,32,0.821,0.583,0.0,,,-1,-2,-1,-2
0.0,49,15,0.349,1,0.0,synthetic,11,0.0,0.0,1610612753,2007-01-16 00:00:00+00:00,1,0.87,-11,0.0,0.0,78,0.0,0.0,False,0.0,0.235,0.0,0.0,0.333,0.0,2006,0.0,0.0,0.0,1610612740,0.0,84,0.0,48,0.652,0.375,0.0,,,1,-3,1,-3
0.0,32,16,0.453,1,0.0,synthetic,24,0.0,0.0,1610612745,2007-01-16 00:00:00+00:00,1,0.941,-10,0.0,0.0,96,0.0,0.0,False,0.0,0.423,0.0,0.0,0.381,0.0,2006,0.0,0.0,0.0,1610612742,0.0,109,0.0,44,0.769,0.488,0.0,,,-2,-2,-2,-2
0.0,39,19,0.41,1,0.0,synthetic,22,0.0,0.0,1610612739,2007-01-16 00:00:00+00:00,1,0.875,-9,0.0,0.0,96,0.0,0.0,False,0.0,0.263,0.0,0.0,0.167,0.0,2006,0.0,0.0,0.0,1610612760,0.0,101,0.0,46,0.806,0.42,0.0,,,1,-3,1,-3
0.0,38,7,0.354,1,0.0,synthetic,21,0.0,0.0,1610612739,2007-01-17 00:00:00+00:00,1,0.667,1,0.0,0.0,76,0.0,0.0,False,0.0,0.462,0.0,0.0,0.167,0.0,2006,0.0,0.0,0.0,1610612757,0.0,94,0.0,44,0.622,0.463,0.0,,,2,-4,2,-4
0.0,45,25,0.494,1,0.0,synthetic,18,0.0,0.0,1610612741,2007-01-17 00:00:00+00:00,0,0.724,-4,0.0,0.0,99,0.0,0.0,False,0.0,0.563,0.0,0.0,0.333,0.0,2006,0.0,0.0,0.0,1610612749,0.0,90,0.0,47,0.65,0.385,0.0,,,-2,3,-2,3
0.0,39,20,0.469,1,0.0,synthetic,14,0.0,0.0,1610612747,2007-01-17 00:00:00+00:00,0,0.71,0,0.0,0.0,100,0.0,0.0,False,0.0,0.273,0.0,0.0,0.385,0.0,2006,0.0,0.0,0.0,1610612759,0.0,96,0.0,40,0.826,0.436,0.0,,,-2,1,-2,1
0.0,33,16,0.429,1,0.0,synthetic,27,0.0,0.0,1610612758,2007-01-17 00:00:00+00:00,1,0.789,-8,0.0,0.0,85,0.0,0.0,False,0.0,0.4,0.0,0.0,0.278,0.0,2006,0.0,0.0,0.0,1610612761,0.0,101,0.0,42,0.909,0.476,0.0,,,2,-1,2,-1
0.0,44,19,0.418,1,0.0,synthetic,37,0.0,0.0,1610612744,2007-01-17 00:00:00+00:00,1,0.765,2,0.0,0.0,109,0.0,0.0,False,0.0,0.313,0.0,0.0,0.45,0.0,2006,0.0,0.0,0.0,1610612746,0.0,115,0.0,43,0.727,0.483,0.0,,,-1,-5,-1,-5
0.0,42,31,0.543,1,0.0,synthetic,24,0.0,0.0,1610612737,2007-01-17 00:00:00+00:00,0,0.667,-2,0.0,0.0,105,0.0,0.0,False,0.0,0.25,0.0,0.0,0.538,0.0,2006,0.0,0.0,0.0,1610612750,0.0,88,0.0,42,0.667,0.438,0.0,,,-1,3,-1,3
0.0,42,26,0.476,1,0.0,synthetic,26,0.0,0.0,1610612762,2007-01-17 00:00:00+00:00,0,0.9,-5,0.0,0.0,100,0.0,0.0,False,0.0,0.412,0.0,0.0,0.125,0.0,2006,0.0,0.0,0.0,1610612765,0.0,99,0.0,39,0.636,0.463,0.0,,,-3,-1,-3,-1
0.0,48,26,0.448,1,0.0,synthetic,26,0.0,0.0,1610612752,2007-01-17 00:00:00+00:00,1,0.75,-7,0.0,0.0,98,0.0,0.0,False,0.0,0.167,0.0,0.0,0.429,0.0,2006,0.0,0.0,0.0,1610612764,0.0,99,0.0,43,0.688,0.46,0.0,,,1,3,1,3
0.0,47,24,0.468,1,0.0,synthetic,17,0.0,0.0,1610612756,2007-01-17 00:00:00+00:00,0,0.833,-1,0.0,0.0,100,0.0,0.0,False,0.0,0.367,0.0,0.0,0.5,0.0,2006,0.0,0.0,0.0,1610612745,0.0,91,0.0,39,0.75,0.393,0.0,,,-3,-1,-3,-1
0.0,31,23,0.5,1,0.0,synthetic,29,0.0,0.0,1610612755,2007-01-17 00:00:00+00:00,1,0.727,-3,0.0,0.0,102,0.0,0.0,False,0.0,0.5,0.0,0.0,0.353,0.0,2006,0.0,0.0,0.0,1610612763,0.0,118,0.0,38,0.75,0.538,0.0,,,1,1,1,1
0.0,41,22,0.449,1,0.0,synthetic,16,0.0,0.0,1610612751,2007-01-17 00:00:00+00:00,0,0.629,-6,0.0,0.0,92,0.0,0.0,False,0.0,0.313,0.0,0.0,0.4,0.0,2006,0.0,0.0,0.0,1610612766,0.0,85,0.0,53,0.5,0.387,0.0,,,2,-2,2,-2
0.0,28,19,0.449,1,0.0,synthetic,27,0.0,0.0,1610612747,2007-01-18 00:00:00+00:00,1,0.867,4,0.0,0.0,95,0.0,0.0,False,0.0,0.278,0.0,0.0,0.263,0.0,2006,0.0,0.0,0.0,1610612742,0.0,114,0.0,53,0.833,0.545,0.0,,,-2,-1,-2,-1
0.0,37,15,0.494,1,0.0,synthetic,22,0.0,0.0,1610612754,2007-01-18 00:00:00+00:00,1,0.765,3,0.0,0.0,101,0.0,0.0,False,0.0,0.1,0.0,0.0,0.235,0.0,2006,0.0,0.0,0.0,1610612748,0.0,104,0.0,28,0.773,0.584,0.0,,,-6,-3,-6,-3
0.0,47,20,0.481,1,0.0,synthetic,13,0.0,0.0,1610612766,2007-01-19 00:00:00+00:00,0,0.714,10,0.0,0.0,96,0.0,0.0,False,0.0,0.0,0.0,0.0,0.235,0.0,2006,0.0,0.0,0.0,1610612737,0.0,75,0.0,31,0.636,0.405,0.0,,,1,3,1,3
0.0,41,26,0.442,1,0.0,synthetic,19,0.0,0.0,1610612765,2007-01-19 00:00:00+00:00,0,0.778,12,0.0,0.0,104,0.0,0.0,False,0.0,0.25,0.0,0.0,0.25,0.0,2006,0.0,0.0,0.0,1610612750,0.0,98,0.0,51,0.682,0.398,0.0,,,1,1,1,1
0.0,50,18,0.438,1,0.0,synthetic,21,0.0,0.0,1610612764,2007-01-19 00:00:00+00:00,0,0.762,7,0.0,0.0,114,0.0,0.0,False,0.0,0.294,0.0,0.0,0.5,0.0,2006,0.0,0.0,0.0,1610612753,0.0,93,0.0,38,0.84,0.468,0.0,,,-4,2,-4,2
0.0,45,27,0.487,1,0.0,synthetic,19,0.0,0.0,1610612762,2007-01-19 00:00:00+00:00,0,0.739,5,0.0,0.0,102,0.0,0.0,False,0.0,0.294,0.0,0.0,0.25,0.0,2006,0.0,0.0,0.0,1610612761,0.0,94,0.0,34,0.84,0.456,0.0,,,1,1,1,1
0.0,35,22,0.494,1,0.0,synthetic,22,0.0,0.0,1610612758,2007-01-19 00:00:00+00:00,0,0.857,8,0.0,0.0,96,0.0,0.0,False,0.0,0.5,0.0,0.0,0.2,0.0,2006,0.0,0.0,0.0,1610612738,0.0,91,0.0,41,0.72,0.481,0.0,,,-1,-2,-1,-2
0.0,41,22,0.422,1,0.0,synthetic,23,0.0,0.0,1610612739,2007-01-19 00:00:00+00:00,1,0.88,14,0.0,0.0,99,0.0,0.0,False,0.0,0.4,0.0,0.0,0.409,0.0,2006,0.0,0.0,0.0,1610612743,0.0,110,0.0,45,0.69,0.506,0.0,,,-1,-1,-1,-1
0.0,33,25,0.5,1,0.0,synthetic,17,0.0,0.0,1610612751,2007-01-19 00:00:00+00:00,0,0.732,9,0.0,0.0,101,0.0,0.0,False,0.0,0.267,0.0,0.0,0.217,0.0,2006,0.0,0.0,0.0,1610612752,0.0,100,0.0,43,0.609,0.485,0.0,,,-1,6,-1,6
0.0,40,16,0.33,1,0.0,synthetic,25,0.0,0.0,1610612749,2007-01-19 00:00:00+00:00,1,0.706,15,0.0,0.0,72,0.0,0.0,False,0.0,0.5,0.0,0.0,0.071,0.0,2006,0.0,0.0,0.0,1610612760,0.0,99,0.0,53,0.65,0.488,0.0,,,3,1,3,1
0.0,40,20,0.478,1,0.0,synthetic,28,0.0,0.0,1610612757,2007-01-19 00:00:00+00:00,1,0.957,13,0.0,0.0,101,0.0,0.0,False,0.0,0.5,0.0,0.0,0.45,0.0,2006,0.0,0.0,0.0,1610612756,0.0,106,0.0,29,0.857,0.528,0.0,,,-1,1,-1,1
0.0,39,14,0.41,1,0.0,synthetic,21,0.0,0.0,1610612740,2007-01-19 00:00:00+00:00,1,0.759,11,0.0,0.0,86,0.0,0.0,False,0.0,0.269,0.0,0.0,0.455,0.0,2006,0.0,0.0,0.0,1610612759,0.0,99,0.0,47,0.65,0.455,0.0,,,1,1,1,1
0.0,55,22,0.364,1,0.0,synthetic,27,0.0,0.0,1610612748,2007-01-19 00:00:00+00:00,1,0.846,6,0.0,0.0,95,0.0,0.0,False,0.0,0.222,0.0,0.0,0.333,0.0,2006,0.0,0.0,0.0,1610612755,0.0,98,0.0,36,0.625,0.481,0.0,,,-7,-2,-7,-2
0.0,47,21,0.461,1,0.0,synthetic,27,0.0,0.0,1610612743,2007-01-20 00:00:00+00:00,0,0.789,24,0.0,0.0,121,0.0,0.0,False,0.0,0.462,0.0,0.0,0.517,0.0,2006,0.0,0.0,0.0,1610612745,0.0,113,0.0,48,0.649,0.448,0.0,,,1,-1,1,-1
0.0,43,25,0.418,1,0.0,synthetic,13,0.0,0.0,1610612762,2007-01-20 00:00:00+00:00,0,0.722,23,0.0,0.0,95,0.0,0.0,False,0.0,0.083,0.0,0.0,0.214,0.0,2006,0.0,0.0,0.0,1610612741,0.0,85,0.0,46,0.722,0.382,0.0,,,-1,-2,-1,-2
